product_concept_key,product_name,core_family,predicate,object_type,object_name,source_field,evidence_excerpt,source_url,review_status,display_label,relation_layer,generation_method
CAPSULES9::希腊无花果香调润肤乳,希腊无花果香调 - 润肤乳,身体护理,HAS_FUNCTION,Function,润肤,product_form,已审核本体规则：身体护理 / 润肤乳 -> 润肤,https://www.diptyque-cn.com/p/philosykos-hand-and-body-lotion-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
CAPSULES9::希腊无花果香调润肤乳,希腊无花果香调 - 润肤乳,身体护理,SERVES_NEED,UserNeed,肌肤护理,product_form,已审核本体规则：身体护理 / 润肤乳 -> 肌肤护理,https://www.diptyque-cn.com/p/philosykos-hand-and-body-lotion-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
CAPSULES::橙花电子扩香器香氛补充包,橙花 - 电子扩香器香氛补充包,家居香氛,HAS_FUNCTION,Function,扩香,caracteristics_text,-使用后妥善密封，补充包可持续散香约三个月。,https://www.diptyque-cn.com/p/fleur-d-oranger-orange-blossom-insert.html,approved,功能,fact,controlled_source_pattern
CAPSULES::橙花电子扩香器香氛补充包,橙花 - 电子扩香器香氛补充包,家居香氛,HAS_SCENE,UseScene,车内,usage_tips_text,-适用于车载扩香器、便携式电子扩香器、电子扩香器。,https://www.diptyque-cn.com/p/fleur-d-oranger-orange-blossom-insert.html,approved,场景,fact,controlled_source_pattern
CAPSULES::橙花电子扩香器香氛补充包,橙花 - 电子扩香器香氛补充包,家居香氛,SERVES_NEED,UserNeed,空间氛围,product_form,已审核本体规则：家居香氛 / 电子扩香器 -> 空间氛围,https://www.diptyque-cn.com/p/fleur-d-oranger-orange-blossom-insert.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
CAPSULES::琥珀电子扩香器香氛补充包,琥珀 - 电子扩香器香氛补充包,家居香氛,HAS_FUNCTION,Function,扩香,caracteristics_text,-使用后妥善密封，补充包可持续散香约三个月。,https://www.diptyque-cn.com/p/ambre-insert.html,approved,功能,fact,controlled_source_pattern
CAPSULES::琥珀电子扩香器香氛补充包,琥珀 - 电子扩香器香氛补充包,家居香氛,HAS_SCENE,UseScene,车内,usage_tips_text,-适用于车载扩香器、便携式电子扩香器、电子扩香器。,https://www.diptyque-cn.com/p/ambre-insert.html,approved,场景,fact,controlled_source_pattern
CAPSULES::琥珀电子扩香器香氛补充包,琥珀 - 电子扩香器香氛补充包,家居香氛,SERVES_NEED,UserNeed,空间氛围,product_form,已审核本体规则：家居香氛 / 电子扩香器 -> 空间氛围,https://www.diptyque-cn.com/p/ambre-insert.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
CREMECORPS1::丰润身体乳,丰润身体乳,身体护理,HAS_FUNCTION,Function,润肤,product_form,已审核本体规则：身体护理 / 身体乳 -> 润肤,https://www.diptyque-cn.com/p/rich-butter-for-the-body.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
CREMECORPS1::丰润身体乳,丰润身体乳,身体护理,SERVES_NEED,UserNeed,肌肤护理,product_form,已审核本体规则：身体护理 / 身体乳 -> 肌肤护理,https://www.diptyque-cn.com/p/rich-butter-for-the-body.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECO00845::水墨画烛台,水墨画烛台,艺术家居,HAS_CARE_INSTRUCTION,CareInstruction,清洁方法,usage_tips_text,建议用皂液及软布清洁。,https://www.diptyque-cn.com/p/landscape-stand-300g-candle-deco00845.html,approved,保养,fact,controlled_source_pattern
DECO00845::水墨画烛台,水墨画烛台,艺术家居,HAS_FUNCTION,Function,装饰,product_form,已审核本体规则：艺术家居 / 烛台 -> 装饰,https://www.diptyque-cn.com/p/landscape-stand-300g-candle-deco00845.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
DECO00845::水墨画烛台,水墨画烛台,艺术家居,SERVES_NEED,UserNeed,家居美化,product_form,已审核本体规则：艺术家居 / 烛台 -> 家居美化,https://www.diptyque-cn.com/p/landscape-stand-300g-candle-deco00845.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECO00845::水墨画烛台,水墨画烛台,艺术家居,HAS_MATERIAL,Material,陶瓷,caracteristics_text,材质：陶瓷,https://www.diptyque-cn.com/p/landscape-stand-300g-candle-deco00845.html,approved,材质,fact,controlled_source_pattern
DECO00846::水墨画陶瓷烛盖M,水墨画陶瓷烛盖 M,艺术家居,HAS_CARE_INSTRUCTION,CareInstruction,清洁方法,usage_tips_text,建议用皂液及软布清洁。,https://www.diptyque-cn.com/p/lanscape-lid-300g-candle-deco00846.html,approved,保养,fact,controlled_source_pattern
DECO00846::水墨画陶瓷烛盖M,水墨画陶瓷烛盖 M,艺术家居,HAS_FUNCTION,Function,保护烛焰,product_form,已审核本体规则：艺术家居 / 烛盖和灭烛罩 -> 保护烛焰,https://www.diptyque-cn.com/p/lanscape-lid-300g-candle-deco00846.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
DECO00846::水墨画陶瓷烛盖M,水墨画陶瓷烛盖 M,艺术家居,SERVES_NEED,UserNeed,家居美化,product_form,已审核本体规则：艺术家居 / 烛盖和灭烛罩 -> 家居美化,https://www.diptyque-cn.com/p/lanscape-lid-300g-candle-deco00846.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECO00846::水墨画陶瓷烛盖M,水墨画陶瓷烛盖 M,艺术家居,SERVES_NEED,UserNeed,香氛养护,product_form,已审核本体规则：艺术家居 / 烛盖和灭烛罩 -> 香氛养护,https://www.diptyque-cn.com/p/lanscape-lid-300g-candle-deco00846.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECO00846::水墨画陶瓷烛盖M,水墨画陶瓷烛盖 M,艺术家居,HAS_MATERIAL,Material,陶瓷,caracteristics_text,材质：陶瓷,https://www.diptyque-cn.com/p/lanscape-lid-300g-candle-deco00846.html,approved,材质,fact,controlled_source_pattern
DECOBATH01::椭圆收纳罐S,椭圆收纳罐 S,艺术家居,HAS_CARE_INSTRUCTION,CareInstruction,清洁方法,usage_tips_text,建议用皂液及软布清洁，可洗碗机清洗。,https://www.diptyque-cn.com/p/small-canister-ovale-deco01373.html,approved,保养,fact,controlled_source_pattern
DECOBATH01::椭圆收纳罐S,椭圆收纳罐 S,艺术家居,HAS_FUNCTION,Function,收纳,product_form,已审核本体规则：艺术家居 / 收纳罐 -> 收纳,https://www.diptyque-cn.com/p/small-canister-ovale-deco01373.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
DECOBATH01::椭圆收纳罐S,椭圆收纳罐 S,艺术家居,SERVES_NEED,UserNeed,家居美化,product_form,已审核本体规则：艺术家居 / 收纳罐 -> 家居美化,https://www.diptyque-cn.com/p/small-canister-ovale-deco01373.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOBATH01::椭圆收纳罐S,椭圆收纳罐 S,艺术家居,SERVES_NEED,UserNeed,收纳整理,product_form,已审核本体规则：艺术家居 / 收纳罐 -> 收纳整理,https://www.diptyque-cn.com/p/small-canister-ovale-deco01373.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOBATH01::椭圆收纳罐S,椭圆收纳罐 S,艺术家居,HAS_MATERIAL,Material,陶瓷,caracteristics_text,材质：陶瓷,https://www.diptyque-cn.com/p/small-canister-ovale-deco01373.html,approved,材质,fact,controlled_source_pattern
DECOBATH02::椭圆收纳罐L,椭圆收纳罐 L,艺术家居,HAS_CARE_INSTRUCTION,CareInstruction,清洁方法,usage_tips_text,建议用皂液及软布清洁，可洗碗机清洗。,https://www.diptyque-cn.com/p/large-canister-ovale-deco01374.html,approved,保养,fact,controlled_source_pattern
DECOBATH02::椭圆收纳罐L,椭圆收纳罐 L,艺术家居,HAS_FUNCTION,Function,收纳,product_form,已审核本体规则：艺术家居 / 收纳罐 -> 收纳,https://www.diptyque-cn.com/p/large-canister-ovale-deco01374.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
DECOBATH02::椭圆收纳罐L,椭圆收纳罐 L,艺术家居,SERVES_NEED,UserNeed,家居美化,product_form,已审核本体规则：艺术家居 / 收纳罐 -> 家居美化,https://www.diptyque-cn.com/p/large-canister-ovale-deco01374.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOBATH02::椭圆收纳罐L,椭圆收纳罐 L,艺术家居,SERVES_NEED,UserNeed,收纳整理,product_form,已审核本体规则：艺术家居 / 收纳罐 -> 收纳整理,https://www.diptyque-cn.com/p/large-canister-ovale-deco01374.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOBATH02::椭圆收纳罐L,椭圆收纳罐 L,艺术家居,HAS_MATERIAL,Material,陶瓷,caracteristics_text,材质：陶瓷,https://www.diptyque-cn.com/p/large-canister-ovale-deco01374.html,approved,材质,fact,controlled_source_pattern
DECOCANASS01::竖纹玻璃烛罩Mini,竖纹玻璃烛罩 Mini,艺术家居,HAS_CARE_INSTRUCTION,CareInstruction,清洁方法,usage_tips_text,建议用蘸有少许水分的软布擦拭。,https://www.diptyque-cn.com/p/ribbed-candle-holder-for-mini-candles-deco01387.html,approved,保养,fact,controlled_source_pattern
DECOCANASS01::竖纹玻璃烛罩Mini,竖纹玻璃烛罩 Mini,艺术家居,HAS_FUNCTION,Function,保护烛焰,product_form,已审核本体规则：艺术家居 / 烛罩 -> 保护烛焰,https://www.diptyque-cn.com/p/ribbed-candle-holder-for-mini-candles-deco01387.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
DECOCANASS01::竖纹玻璃烛罩Mini,竖纹玻璃烛罩 Mini,艺术家居,SERVES_NEED,UserNeed,家居美化,product_form,已审核本体规则：艺术家居 / 烛罩 -> 家居美化,https://www.diptyque-cn.com/p/ribbed-candle-holder-for-mini-candles-deco01387.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOCANASS01::竖纹玻璃烛罩Mini,竖纹玻璃烛罩 Mini,艺术家居,SERVES_NEED,UserNeed,香氛养护,product_form,已审核本体规则：艺术家居 / 烛罩 -> 香氛养护,https://www.diptyque-cn.com/p/ribbed-candle-holder-for-mini-candles-deco01387.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOCANASS01::竖纹玻璃烛罩Mini,竖纹玻璃烛罩 Mini,艺术家居,HAS_MATERIAL,Material,硼硅玻璃,caracteristics_text,材质：硼矽玻璃和胶木底座,https://www.diptyque-cn.com/p/ribbed-candle-holder-for-mini-candles-deco01387.html,approved,材质,fact,controlled_source_pattern
DECOCANASS01::竖纹玻璃烛罩Mini,竖纹玻璃烛罩 Mini,艺术家居,HAS_MATERIAL,Material,胶木,caracteristics_text,材质：硼矽玻璃和胶木底座,https://www.diptyque-cn.com/p/ribbed-candle-holder-for-mini-candles-deco01387.html,approved,材质,fact,controlled_source_pattern
DECOCANASS02::竖纹玻璃烛罩S,竖纹玻璃烛罩 S,艺术家居,SERVES_NEED,UserNeed,空间氛围,pdp_short_description,由Jean-Marc Gady工作室操刀设计，采用火焰吹制的工艺制作，璀璨晶莹的纹理将烛火裹藏，营造温暖闪耀的视觉氛围。,https://www.diptyque-cn.com/p/photophore-cote.html,approved,需求,fact,controlled_source_pattern
DECOCANASS02::竖纹玻璃烛罩S,竖纹玻璃烛罩 S,艺术家居,HAS_CARE_INSTRUCTION,CareInstruction,清洁方法,usage_tips_text,建议用蘸有少许水分的软布擦拭。,https://www.diptyque-cn.com/p/photophore-cote.html,approved,保养,fact,controlled_source_pattern
DECOCANASS02::竖纹玻璃烛罩S,竖纹玻璃烛罩 S,艺术家居,HAS_FUNCTION,Function,保护烛焰,product_form,已审核本体规则：艺术家居 / 烛罩 -> 保护烛焰,https://www.diptyque-cn.com/p/photophore-cote.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
DECOCANASS02::竖纹玻璃烛罩S,竖纹玻璃烛罩 S,艺术家居,SERVES_NEED,UserNeed,家居美化,product_form,已审核本体规则：艺术家居 / 烛罩 -> 家居美化,https://www.diptyque-cn.com/p/photophore-cote.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOCANASS02::竖纹玻璃烛罩S,竖纹玻璃烛罩 S,艺术家居,SERVES_NEED,UserNeed,香氛养护,product_form,已审核本体规则：艺术家居 / 烛罩 -> 香氛养护,https://www.diptyque-cn.com/p/photophore-cote.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOCANASS02::竖纹玻璃烛罩S,竖纹玻璃烛罩 S,艺术家居,HAS_MATERIAL,Material,硼硅玻璃,caracteristics_text,材质：硼硅玻璃，胶木底座,https://www.diptyque-cn.com/p/photophore-cote.html,approved,材质,fact,controlled_source_pattern
DECOCANASS02::竖纹玻璃烛罩S,竖纹玻璃烛罩 S,艺术家居,HAS_MATERIAL,Material,胶木,caracteristics_text,材质：硼硅玻璃，胶木底座,https://www.diptyque-cn.com/p/photophore-cote.html,approved,材质,fact,controlled_source_pattern
DECOCANASS03::竖纹玻璃烛罩L,竖纹玻璃烛罩 L,艺术家居,SERVES_NEED,UserNeed,空间氛围,pdp_short_description,由Jean-Marc Gady工作室操刀设计，采用火焰吹制的工艺制作，璀璨晶莹的纹理将烛火裹藏，营造温暖闪耀的视觉氛围。,https://www.diptyque-cn.com/p/large-photophore-coast.html,approved,需求,fact,controlled_source_pattern
DECOCANASS03::竖纹玻璃烛罩L,竖纹玻璃烛罩 L,艺术家居,HAS_CARE_INSTRUCTION,CareInstruction,清洁方法,usage_tips_text,建议用蘸有少许水分的软布擦拭。,https://www.diptyque-cn.com/p/large-photophore-coast.html,approved,保养,fact,controlled_source_pattern
DECOCANASS03::竖纹玻璃烛罩L,竖纹玻璃烛罩 L,艺术家居,HAS_FUNCTION,Function,保护烛焰,product_form,已审核本体规则：艺术家居 / 烛罩 -> 保护烛焰,https://www.diptyque-cn.com/p/large-photophore-coast.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
DECOCANASS03::竖纹玻璃烛罩L,竖纹玻璃烛罩 L,艺术家居,SERVES_NEED,UserNeed,家居美化,product_form,已审核本体规则：艺术家居 / 烛罩 -> 家居美化,https://www.diptyque-cn.com/p/large-photophore-coast.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOCANASS03::竖纹玻璃烛罩L,竖纹玻璃烛罩 L,艺术家居,SERVES_NEED,UserNeed,香氛养护,product_form,已审核本体规则：艺术家居 / 烛罩 -> 香氛养护,https://www.diptyque-cn.com/p/large-photophore-coast.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOCANASS03::竖纹玻璃烛罩L,竖纹玻璃烛罩 L,艺术家居,HAS_MATERIAL,Material,硼硅玻璃,caracteristics_text,材质：硼硅玻璃，胶木底座,https://www.diptyque-cn.com/p/large-photophore-coast.html,approved,材质,fact,controlled_source_pattern
DECOCANASS03::竖纹玻璃烛罩L,竖纹玻璃烛罩 L,艺术家居,HAS_MATERIAL,Material,胶木,caracteristics_text,材质：硼硅玻璃，胶木底座,https://www.diptyque-cn.com/p/large-photophore-coast.html,approved,材质,fact,controlled_source_pattern
DECOCANASS04::竖纹玻璃烛罩,竖纹玻璃烛罩,艺术家居,HAS_CARE_INSTRUCTION,CareInstruction,清洁方法,usage_tips_text,建议用皂液及软布清洁，请勿将底座开孔浸入水中。,https://www.diptyque-cn.com/p/indoor-outdoor-xxl-candle-holder.html,approved,保养,fact,controlled_source_pattern
DECOCANASS04::竖纹玻璃烛罩,竖纹玻璃烛罩,艺术家居,HAS_FUNCTION,Function,保护烛焰,product_form,已审核本体规则：艺术家居 / 烛罩 -> 保护烛焰,https://www.diptyque-cn.com/p/indoor-outdoor-xxl-candle-holder.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
DECOCANASS04::竖纹玻璃烛罩,竖纹玻璃烛罩,艺术家居,SERVES_NEED,UserNeed,家居美化,product_form,已审核本体规则：艺术家居 / 烛罩 -> 家居美化,https://www.diptyque-cn.com/p/indoor-outdoor-xxl-candle-holder.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOCANASS04::竖纹玻璃烛罩,竖纹玻璃烛罩,艺术家居,SERVES_NEED,UserNeed,香氛养护,product_form,已审核本体规则：艺术家居 / 烛罩 -> 香氛养护,https://www.diptyque-cn.com/p/indoor-outdoor-xxl-candle-holder.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOCANASS04::竖纹玻璃烛罩,竖纹玻璃烛罩,艺术家居,HAS_MATERIAL,Material,硼硅玻璃,caracteristics_text,材质：硼硅玻璃,https://www.diptyque-cn.com/p/indoor-outdoor-xxl-candle-holder.html,approved,材质,fact,controlled_source_pattern
DECOCANASS05::全曲线玻璃烛罩S,全曲线玻璃烛罩 S,艺术家居,SERVES_NEED,UserNeed,空间氛围,pdp_short_description,由Jean-Marc Gady工作室操刀设计，采用火焰吹制的工艺制作，璀璨晶莹的纹理将烛火裹藏，营造温暖闪耀的视觉氛围。,https://www.diptyque-cn.com/p/glass-candle-holder-for-mini-candles.html,approved,需求,fact,controlled_source_pattern
DECOCANASS05::全曲线玻璃烛罩S,全曲线玻璃烛罩 S,艺术家居,HAS_CARE_INSTRUCTION,CareInstruction,清洁方法,usage_tips_text,建议用蘸有少许水分的软布擦拭。,https://www.diptyque-cn.com/p/glass-candle-holder-for-mini-candles.html,approved,保养,fact,controlled_source_pattern
DECOCANASS05::全曲线玻璃烛罩S,全曲线玻璃烛罩 S,艺术家居,HAS_FUNCTION,Function,保护烛焰,product_form,已审核本体规则：艺术家居 / 烛罩 -> 保护烛焰,https://www.diptyque-cn.com/p/glass-candle-holder-for-mini-candles.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
DECOCANASS05::全曲线玻璃烛罩S,全曲线玻璃烛罩 S,艺术家居,SERVES_NEED,UserNeed,家居美化,product_form,已审核本体规则：艺术家居 / 烛罩 -> 家居美化,https://www.diptyque-cn.com/p/glass-candle-holder-for-mini-candles.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOCANASS05::全曲线玻璃烛罩S,全曲线玻璃烛罩 S,艺术家居,SERVES_NEED,UserNeed,香氛养护,product_form,已审核本体规则：艺术家居 / 烛罩 -> 香氛养护,https://www.diptyque-cn.com/p/glass-candle-holder-for-mini-candles.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOCANASS05::全曲线玻璃烛罩S,全曲线玻璃烛罩 S,艺术家居,HAS_MATERIAL,Material,硼硅玻璃,caracteristics_text,材质：硼硅玻璃，胶木底座,https://www.diptyque-cn.com/p/glass-candle-holder-for-mini-candles.html,approved,材质,fact,controlled_source_pattern
DECOCANASS05::全曲线玻璃烛罩S,全曲线玻璃烛罩 S,艺术家居,HAS_MATERIAL,Material,胶木,caracteristics_text,材质：硼硅玻璃，胶木底座,https://www.diptyque-cn.com/p/glass-candle-holder-for-mini-candles.html,approved,材质,fact,controlled_source_pattern
DECOCANASS06::全曲线玻璃烛罩L,全曲线玻璃烛罩 L,艺术家居,SERVES_NEED,UserNeed,空间氛围,pdp_short_description,由Jean-Marc Gady工作室操刀设计，采用火焰吹制的工艺制作，璀璨晶莹的纹理将烛火裹藏，营造温暖闪耀的视觉氛围。,https://www.diptyque-cn.com/p/glass-candle-holder-for-classic-candles.html,approved,需求,fact,controlled_source_pattern
DECOCANASS06::全曲线玻璃烛罩L,全曲线玻璃烛罩 L,艺术家居,HAS_CARE_INSTRUCTION,CareInstruction,清洁方法,usage_tips_text,建议用蘸有少许水分的软布擦拭。,https://www.diptyque-cn.com/p/glass-candle-holder-for-classic-candles.html,approved,保养,fact,controlled_source_pattern
DECOCANASS06::全曲线玻璃烛罩L,全曲线玻璃烛罩 L,艺术家居,HAS_FUNCTION,Function,保护烛焰,product_form,已审核本体规则：艺术家居 / 烛罩 -> 保护烛焰,https://www.diptyque-cn.com/p/glass-candle-holder-for-classic-candles.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
DECOCANASS06::全曲线玻璃烛罩L,全曲线玻璃烛罩 L,艺术家居,SERVES_NEED,UserNeed,家居美化,product_form,已审核本体规则：艺术家居 / 烛罩 -> 家居美化,https://www.diptyque-cn.com/p/glass-candle-holder-for-classic-candles.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOCANASS06::全曲线玻璃烛罩L,全曲线玻璃烛罩 L,艺术家居,SERVES_NEED,UserNeed,香氛养护,product_form,已审核本体规则：艺术家居 / 烛罩 -> 香氛养护,https://www.diptyque-cn.com/p/glass-candle-holder-for-classic-candles.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOCANASS06::全曲线玻璃烛罩L,全曲线玻璃烛罩 L,艺术家居,HAS_MATERIAL,Material,硼硅玻璃,caracteristics_text,材质：硼硅玻璃，胶木底座,https://www.diptyque-cn.com/p/glass-candle-holder-for-classic-candles.html,approved,材质,fact,controlled_source_pattern
DECOCANASS06::全曲线玻璃烛罩L,全曲线玻璃烛罩 L,艺术家居,HAS_MATERIAL,Material,胶木,caracteristics_text,材质：硼硅玻璃，胶木底座,https://www.diptyque-cn.com/p/glass-candle-holder-for-classic-candles.html,approved,材质,fact,controlled_source_pattern
DECOCANASS09::植物图鉴玻璃烛盖紫罗兰,植物图鉴玻璃烛盖-紫罗兰,艺术家居,HAS_CARE_INSTRUCTION,CareInstruction,清洁方法,usage_tips_text,- 建议使用软布及皂液清洁,https://www.diptyque-cn.com/p/muguet-lily-of-the-valley-lid.html,approved,保养,fact,controlled_source_pattern
DECOCANASS09::植物图鉴玻璃烛盖紫罗兰,植物图鉴玻璃烛盖-紫罗兰,艺术家居,HAS_FUNCTION,Function,保护烛焰,product_form,已审核本体规则：艺术家居 / 烛盖和灭烛罩 -> 保护烛焰,https://www.diptyque-cn.com/p/muguet-lily-of-the-valley-lid.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
DECOCANASS09::植物图鉴玻璃烛盖紫罗兰,植物图鉴玻璃烛盖-紫罗兰,艺术家居,SERVES_NEED,UserNeed,家居美化,product_form,已审核本体规则：艺术家居 / 烛盖和灭烛罩 -> 家居美化,https://www.diptyque-cn.com/p/muguet-lily-of-the-valley-lid.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOCANASS09::植物图鉴玻璃烛盖紫罗兰,植物图鉴玻璃烛盖-紫罗兰,艺术家居,SERVES_NEED,UserNeed,香氛养护,product_form,已审核本体规则：艺术家居 / 烛盖和灭烛罩 -> 香氛养护,https://www.diptyque-cn.com/p/muguet-lily-of-the-valley-lid.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOCANASS10::植物图鉴玻璃烛盖铃兰,植物图鉴玻璃烛盖-铃兰,艺术家居,HAS_CARE_INSTRUCTION,CareInstruction,清洁方法,usage_tips_text,- 建议使用软布及皂液清洁,https://www.diptyque-cn.com/p/violet-lid.html,approved,保养,fact,controlled_source_pattern
DECOCANASS10::植物图鉴玻璃烛盖铃兰,植物图鉴玻璃烛盖-铃兰,艺术家居,HAS_FUNCTION,Function,保护烛焰,product_form,已审核本体规则：艺术家居 / 烛盖和灭烛罩 -> 保护烛焰,https://www.diptyque-cn.com/p/violet-lid.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
DECOCANASS10::植物图鉴玻璃烛盖铃兰,植物图鉴玻璃烛盖-铃兰,艺术家居,SERVES_NEED,UserNeed,家居美化,product_form,已审核本体规则：艺术家居 / 烛盖和灭烛罩 -> 家居美化,https://www.diptyque-cn.com/p/violet-lid.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOCANASS10::植物图鉴玻璃烛盖铃兰,植物图鉴玻璃烛盖-铃兰,艺术家居,SERVES_NEED,UserNeed,香氛养护,product_form,已审核本体规则：艺术家居 / 烛盖和灭烛罩 -> 香氛养护,https://www.diptyque-cn.com/p/violet-lid.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOCANASS11::植物图鉴玻璃烛盖玫瑰,植物图鉴玻璃烛盖-玫瑰,艺术家居,HAS_CARE_INSTRUCTION,CareInstruction,清洁方法,usage_tips_text,- 建议使用软布及皂液清洁,https://www.diptyque-cn.com/p/roses-lid.html,approved,保养,fact,controlled_source_pattern
DECOCANASS11::植物图鉴玻璃烛盖玫瑰,植物图鉴玻璃烛盖-玫瑰,艺术家居,HAS_FUNCTION,Function,保护烛焰,product_form,已审核本体规则：艺术家居 / 烛盖和灭烛罩 -> 保护烛焰,https://www.diptyque-cn.com/p/roses-lid.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
DECOCANASS11::植物图鉴玻璃烛盖玫瑰,植物图鉴玻璃烛盖-玫瑰,艺术家居,SERVES_NEED,UserNeed,家居美化,product_form,已审核本体规则：艺术家居 / 烛盖和灭烛罩 -> 家居美化,https://www.diptyque-cn.com/p/roses-lid.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOCANASS11::植物图鉴玻璃烛盖玫瑰,植物图鉴玻璃烛盖-玫瑰,艺术家居,SERVES_NEED,UserNeed,香氛养护,product_form,已审核本体规则：艺术家居 / 烛盖和灭烛罩 -> 香氛养护,https://www.diptyque-cn.com/p/roses-lid.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOCANASS12::植物图鉴玻璃烛盖浆果,植物图鉴玻璃烛盖-浆果,艺术家居,HAS_CARE_INSTRUCTION,CareInstruction,清洁方法,usage_tips_text,- 建议使用软布及皂液清洁,https://www.diptyque-cn.com/p/baies-lid.html,approved,保养,fact,controlled_source_pattern
DECOCANASS12::植物图鉴玻璃烛盖浆果,植物图鉴玻璃烛盖-浆果,艺术家居,HAS_FUNCTION,Function,保护烛焰,product_form,已审核本体规则：艺术家居 / 烛盖和灭烛罩 -> 保护烛焰,https://www.diptyque-cn.com/p/baies-lid.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
DECOCANASS12::植物图鉴玻璃烛盖浆果,植物图鉴玻璃烛盖-浆果,艺术家居,SERVES_NEED,UserNeed,家居美化,product_form,已审核本体规则：艺术家居 / 烛盖和灭烛罩 -> 家居美化,https://www.diptyque-cn.com/p/baies-lid.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOCANASS12::植物图鉴玻璃烛盖浆果,植物图鉴玻璃烛盖-浆果,艺术家居,SERVES_NEED,UserNeed,香氛养护,product_form,已审核本体规则：艺术家居 / 烛盖和灭烛罩 -> 香氛养护,https://www.diptyque-cn.com/p/baies-lid.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
DECOCANASS13::植物图鉴玻璃烛盖含羞草,植物图鉴玻璃烛盖-含羞草,艺术家居,HAS_CARE_INSTRUCTION,CareInstruction,清洁方法,usage_tips_text,- 建议使用软布及皂液清洁,https://www.diptyque-cn.com/p/mimosa-lid.html,approved,保养,fact,controlled_source_pattern
DECOCANASS13::植物图鉴玻璃烛盖含羞草,植物图鉴玻璃烛盖-含羞草,艺术家居,HAS_FUNCTION,Function,保护烛焰,product_form,已审核本体规则：艺术家居 / 烛盖和灭烛罩 -> 保护烛焰,https://www.diptyque-cn.com/p/mimosa-lid.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
DECOCANASS13::植物图鉴玻璃烛盖含羞草,植物图鉴玻璃烛盖-含羞草,艺术家居,SERVES_NEED,UserNeed,家居美化,product_form,已审核本体规则：艺术家居 / 烛盖和灭烛罩 -> 家居美化,https://www.diptyque-cn.com/p/mimosa-lid.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
